Date,Hour,Time_x,Purchase Bid (MW),Total Sell Bid (MW),Sell bid Solar (MW),Sell bid Non-Solar (MW),Sell bid Hydro (MW),MCV Total (MW),MCV Solar (MW),MCV Non-Solar (MW),MCV Hydro (MW),MCP (Rs/MWh)
2025-03-18,7,06:15 - 06:30,2982.6,523.5,0.7,423.3,99.5,450.5,0.7,418.3,31.5,6000.91
2025-03-18,7,06:30 - 06:45,3090.7,543.5,2.3,435.2,106.0,374.1,0.4,267.7,106.0,6000.75
2025-03-18,7,06:45 - 07:00,3016.7,548.9,11.3,431.6,106.0,380.1,7.0,267.1,106.0,6000.45
2025-03-18,8,07:00 - 07:15,3069.9,579.4,44.4,429.0,106.0,488.4,34.88,347.52,106.0,5340.55
2025-03-18,8,07:15 - 07:30,2756.7,662.7,137.3,424.4,101.0,591.4,109.44,380.97,100.99,4629.78
2025-03-18,8,07:30 - 07:45,2482.6,770.6,281.2,419.4,70.0,702.9,235.02,397.88,70.0,4138.93
2025-03-18,8,07:45 - 08:00,2019.0,993.5,513.9,409.6,70.0,893.1,456.6,398.5,38.0,4000.39
2025-03-18,9,08:00 - 08:15,1657.9,1228.2,801.1,368.1,59.0,951.13,615.83,297.3,38.0,3510.77
2025-03-18,9,08:15 - 08:30,1527.9,1487.7,1069.9,358.8,59.0,920.9,628.84,254.06,38.0,3511.47
2025-03-18,9,08:30 - 08:45,1924.2,1708.0,1321.2,338.6,48.2,942.4,687.89,227.31,27.2,3439.41
2025-03-18,9,08:45 - 09:00,1553.8,1918.9,1535.5,335.2,48.2,971.5,728.42,215.88,27.2,3383.31
2025-03-18,10,09:00 - 09:15,2707.5,1971.5,1613.3,310.0,48.2,1020.5,776.24,217.06,27.2,3442.3
2025-03-18,10,09:15 - 09:30,2317.8,2101.1,1754.3,298.6,48.2,1030.7,793.71,209.79,27.2,3434.24
2025-03-18,10,09:30 - 09:45,2241.6,2108.1,1791.7,289.2,27.2,1203.1,961.11,214.79,27.2,3401.39
2025-03-18,10,09:45 - 10:00,2089.5,1969.7,1688.0,254.5,27.2,1298.9,1067.77,203.93,27.2,3400.52
2025-03-18,11,10:00 - 10:15,1948.7,1965.0,1700.5,254.5,10.0,1017.8,808.78,199.02,10.0,3040.26
2025-03-18,11,10:15 - 10:30,2313.0,1989.9,1725.4,254.5,10.0,1022.0,822.42,189.58,10.0,3079.29
2025-03-18,11,10:30 - 10:45,2161.4,1963.6,1699.1,254.5,10.0,1003.89,795.42,198.47,10.0,3128.23
2025-03-18,11,10:45 - 11:00,2012.0,1973.3,1708.8,254.5,10.0,1024.6,815.86,198.74,10.0,3079.25
2025-03-18,12,11:00 - 11:15,1875.1,1980.0,1717.7,252.3,10.0,952.09,745.71,196.38,10.0,3121.13
2025-03-18,12,11:15 - 11:30,1776.3,1982.4,1720.1,252.3,10.0,970.0,763.31,196.69,10.0,3084.15
2025-03-18,12,11:30 - 11:45,1985.8,1979.0,1716.2,252.8,10.0,1012.7,813.76,188.94,10.0,3010.24
2025-03-18,12,11:45 - 12:00,1897.5,1978.9,1716.1,252.8,10.0,1025.79,825.99,189.8,10.0,2979.29
2025-03-18,13,12:00 - 12:15,1692.6,1993.5,1713.8,252.5,27.2,1011.99,797.53,187.26,27.2,2998.17
2025-03-18,13,12:15 - 12:30,1653.2,1992.4,1712.7,252.5,27.2,972.59,749.74,195.65,27.2,2978.09
2025-03-18,13,12:30 - 12:45,1600.0,1991.4,1711.7,252.5,27.2,986.71,763.55,195.96,27.2,2940.1
2025-03-18,13,12:45 - 13:00,1596.6,1991.1,1711.4,252.5,27.2,985.18,762.06,195.92,27.2,2918.1
2025-03-18,14,13:00 - 13:15,1493.7,1985.5,1705.8,252.5,27.2,1023.39,809.15,187.04,27.2,2810.16
2025-03-18,14,13:15 - 13:30,1487.3,1984.2,1704.6,252.4,27.2,1066.39,851.43,187.76,27.2,2700.2
2025-03-18,14,13:30 - 13:45,1571.0,1983.1,1703.5,252.4,27.2,1052.7,837.98,187.52,27.2,2700.19
2025-03-18,14,13:45 - 14:00,1570.4,1983.2,1703.6,252.4,27.2,1060.8,845.53,188.07,27.2,2699.22
2025-03-18,15,14:00 - 14:15,1773.4,1983.0,1701.1,254.7,27.2,1146.98,927.51,192.27,27.2,2700.32
2025-03-18,15,14:15 - 14:30,1907.1,1981.1,1698.5,255.4,27.2,1087.1,868.1,191.8,27.2,2809.25
2025-03-18,15,14:30 - 14:45,2158.5,1988.7,1705.6,255.9,27.2,1082.19,862.77,192.22,27.2,2839.25
2025-03-18,15,14:45 - 15:00,2517.4,2007.9,1724.5,256.2,27.2,1071.4,851.45,192.75,27.2,2890.26
2025-03-18,16,15:00 - 15:15,2953.8,1972.2,1705.1,257.1,10.0,1198.99,992.34,196.65,10.0,2980.42
2025-03-18,16,15:15 - 15:30,3276.3,1946.6,1678.8,257.8,10.0,1180.6,973.25,197.35,10.0,3071.42
2025-03-18,16,15:30 - 15:45,3600.8,1961.5,1693.0,258.5,10.0,1172.7,964.39,198.31,10.0,3128.43
2025-03-18,16,15:45 - 16:00,4038.3,1970.6,1699.7,260.9,10.0,1168.0,948.27,209.73,10.0,3320.38
2025-03-18,17,16:00 - 16:15,4186.9,2152.5,1818.4,324.1,10.0,1126.9,886.45,230.45,10.0,3435.32
2025-03-18,17,16:15 - 16:30,4550.2,2069.5,1726.8,332.7,10.0,1152.31,901.5,240.81,10.0,3510.39
2025-03-18,17,16:30 - 16:45,3606.2,2006.5,1639.3,357.2,10.0,1197.7,940.66,247.04,10.0,3529.49
2025-03-18,17,16:45 - 17:00,3339.8,1849.4,1475.1,364.3,10.0,1010.2,755.56,244.64,10.0,3699.39
2025-03-18,18,17:00 - 17:15,2986.5,1793.8,1379.8,386.8,27.2,1089.5,801.44,260.86,27.2,3698.47
2025-03-18,18,17:15 - 17:30,2474.7,1544.3,1115.8,401.3,27.2,1082.3,750.67,304.43,27.2,3708.58
2025-03-18,18,17:30 - 17:45,2889.2,1238.7,798.5,413.0,27.2,915.6,578.59,309.81,27.2,3878.67
2025-03-18,18,17:45 - 18:00,2435.9,1072.4,620.5,424.7,27.2,1044.7,603.9,413.6,27.2,4200.11
2025-03-18,19,18:00 - 18:15,2877.4,895.5,367.2,501.1,27.2,853.5,367.2,459.1,27.2,7000.79
2025-03-18,19,18:15 - 18:30,2536.7,748.6,150.9,507.5,90.2,748.6,150.9,507.5,90.2,9200.83
2025-03-18,19,18:30 - 18:45,3801.7,388.6,31.8,329.6,27.2,388.6,31.8,329.6,27.2,10000.0
2025-03-18,19,18:45 - 19:00,4006.3,354.4,8.7,318.5,27.2,354.4,8.7,318.5,27.2,10000.0
2025-03-18,20,19:00 - 19:15,4440.4,438.7,1.1,410.4,27.2,438.7,1.1,410.4,27.2,10000.0
2025-03-18,20,19:15 - 19:30,4264.2,476.0,0.0,448.8,27.2,476.0,0.0,448.8,27.2,10000.0
2025-03-18,20,19:30 - 19:45,3650.2,503.1,0.0,475.9,27.2,503.09,0.0,475.89,27.2,10000.0
2025-03-18,20,19:45 - 20:00,3186.6,503.3,0.0,476.1,27.2,503.29,0.0,476.09,27.2,10000.0
2025-03-18,21,20:00 - 20:15,2838.8,663.7,0.0,600.7,63.0,663.69,0.0,600.69,63.0,10000.0
2025-03-18,21,20:15 - 20:30,2751.3,668.6,0.0,597.6,71.0,662.3,0.0,597.6,64.7,9998.9
2025-03-18,21,20:30 - 20:45,2142.5,667.8,0.0,594.8,73.0,583.8,0.0,573.8,10.0,8800.25
2025-03-18,21,20:45 - 21:00,2090.1,633.5,0.0,591.5,42.0,581.5,0.0,571.5,10.0,8800.18
2025-03-18,22,21:00 - 21:15,2155.6,700.9,0.0,669.9,31.0,659.1,0.0,628.1,31.0,7149.55
2025-03-18,22,21:15 - 21:30,2093.3,606.1,0.0,575.1,31.0,513.1,0.0,482.1,31.0,6800.43
2025-03-18,22,21:30 - 21:45,2022.8,578.7,0.0,568.7,10.0,486.7,0.0,476.7,10.0,6800.28
2025-03-18,22,21:45 - 22:00,1983.7,583.4,0.0,573.4,10.0,484.4,0.0,474.4,10.0,6800.15
2025-03-18,23,22:00 - 22:15,2109.3,509.6,0.0,482.4,27.2,495.6,0.0,468.4,27.2,6500.92
2025-03-18,23,22:15 - 22:30,2168.7,515.6,0.0,488.4,27.2,494.6,0.0,467.4,27.2,6500.93
2025-03-18,23,22:30 - 22:45,2204.6,520.4,0.0,493.2,27.2,495.4,0.0,468.2,27.2,6500.84
2025-03-18,23,22:45 - 23:00,2539.3,530.6,0.0,503.4,27.2,495.6,0.0,468.4,27.2,6500.72
2025-03-18,24,23:00 - 23:15,1903.2,526.4,0.0,499.2,27.2,494.4,0.0,467.2,27.2,6500.61
2025-03-18,24,23:15 - 23:30,1863.0,519.0,0.0,491.8,27.2,495.0,0.0,467.8,27.2,6500.53
2025-03-18,24,23:30 - 23:45,1817.5,524.2,0.0,497.0,27.2,495.2,0.0,468.0,27.2,6500.38
2025-03-18,24,23:45 - 24:00,1791.1,528.3,0.0,501.1,27.2,494.3,0.0,467.1,27.2,6500.29
2025-03-19,1,00:00 - 00:15,2334.2,501.1,0.0,475.6,25.5,445.9,0.0,420.4,25.5,5500.21
2025-03-19,1,00:15 - 00:30,2105.0,504.7,0.0,479.2,25.5,445.5,0.0,420.0,25.5,5500.19
2025-03-19,1,00:30 - 00:45,2285.7,510.0,0.0,484.5,25.5,445.8,0.0,420.3,25.5,5500.25
2025-03-19,1,00:45 - 01:00,2860.6,505.2,0.0,479.7,25.5,444.0,0.0,418.5,25.5,5500.26
2025-03-19,2,01:00 - 01:15,2565.3,506.0,0.0,480.5,25.5,440.79,0.0,415.3,25.49,5500.19
2025-03-19,2,01:15 - 01:30,2788.1,499.2,0.0,473.7,25.5,441.0,0.0,415.5,25.5,5500.18
2025-03-19,2,01:30 - 01:45,2487.1,596.2,0.0,570.7,25.5,537.0,0.0,511.5,25.5,5210.55
2025-03-19,2,01:45 - 02:00,2521.4,497.5,0.0,472.0,25.5,439.3,0.0,413.8,25.5,5500.16
2025-03-19,3,02:00 - 02:15,2237.8,545.0,0.0,519.5,25.5,537.8,0.0,512.3,25.5,5000.9
2025-03-19,3,02:15 - 02:30,2173.9,546.7,0.0,521.2,25.5,539.5,0.0,514.0,25.5,5000.66
2025-03-19,3,02:30 - 02:45,2126.6,532.7,0.0,522.7,10.0,525.5,0.0,515.5,10.0,5200.01
2025-03-19,3,02:45 - 03:00,2086.2,531.9,0.0,521.9,10.0,524.7,0.0,514.7,10.0,5080.45
2025-03-19,4,03:00 - 03:15,2064.0,531.1,0.0,521.1,10.0,523.9,0.0,513.9,10.0,5042.7
2025-03-19,4,03:15 - 03:30,2085.5,525.2,0.0,515.2,10.0,518.0,0.0,508.0,10.0,5200.28
2025-03-19,4,03:30 - 03:45,2043.6,522.1,0.0,512.1,10.0,514.9,0.0,504.9,10.0,5200.32
2025-03-19,4,03:45 - 04:00,2046.3,553.1,0.0,511.1,42.0,545.9,0.0,503.9,42.0,5200.12
2025-03-19,5,04:00 - 04:15,2602.5,550.9,0.0,508.9,42.0,543.7,0.0,501.7,42.0,5200.16
2025-03-19,5,04:15 - 04:30,2601.1,548.9,0.0,506.9,42.0,541.7,0.0,499.7,42.0,5200.15
2025-03-19,5,04:30 - 04:45,2605.2,548.1,0.0,506.1,42.0,540.9,0.0,498.9,42.0,5200.16
2025-03-19,5,04:45 - 05:00,2730.2,545.0,0.0,503.0,42.0,537.79,0.0,495.79,42.0,5200.24
2025-03-19,6,05:00 - 05:15,2681.4,474.1,0.0,432.1,42.0,414.88,0.0,404.88,10.0,5200.95
2025-03-19,6,05:15 - 05:30,2476.7,468.8,0.0,426.8,42.0,414.59,0.0,404.59,10.0,5200.96
2025-03-19,6,05:30 - 05:45,2451.1,471.1,0.0,413.6,57.5,431.9,0.0,406.4,25.5,5500.18
2025-03-19,6,05:45 - 06:00,2554.7,470.3,0.0,412.8,57.5,431.1,0.0,405.6,25.5,5500.3
2025-03-19,7,06:00 - 06:15,2833.6,484.0,0.2,426.3,57.5,479.72,0.2,425.52,54.0,5999.89
2025-03-19,7,06:15 - 06:30,2575.1,560.1,1.2,501.4,57.5,549.9,1.2,494.2,54.5,5899.91
2025-03-19,7,06:30 - 06:45,2775.1,452.3,3.4,391.4,57.5,413.1,3.4,384.2,25.5,5660.55
2025-03-19,7,06:45 - 07:00,3093.6,459.9,14.0,388.4,57.5,420.2,13.5,381.2,25.5,5685.71
2025-03-19,8,07:00 - 07:15,3091.7,480.4,48.6,374.3,57.5,466.5,44.2,367.1,55.2,5099.93
2025-03-19,8,07:15 - 07:30,2801.9,475.9,119.8,298.6,57.5,460.8,111.9,291.4,57.5,5000.44
2025-03-19,8,07:30 - 07:45,2541.8,615.6,268.8,289.3,57.5,596.2,258.0,280.7,57.5,4710.07
2025-03-19,8,07:45 - 08:00,2055.1,827.9,491.3,279.1,57.5,802.4,476.9,268.0,57.5,4400.39
2025-03-19,9,08:00 - 08:15,2359.5,1038.5,735.9,256.1,46.5,975.5,686.0,243.0,46.5,4030.59
2025-03-19,9,08:15 - 08:30,1903.4,1312.5,986.4,279.6,46.5,1156.9,923.1,208.3,25.5,3450.41
2025-03-19,9,08:30 - 08:45,2439.0,1453.5,1176.8,245.7,31.0,1233.1,1018.7,204.4,10.0,3354.99
2025-03-19,9,08:45 - 09:00,2015.4,1673.9,1398.1,244.8,31.0,1327.8,1116.7,201.1,10.0,3308.87
2025-03-19,10,09:00 - 09:15,3076.5,1738.8,1465.5,242.3,31.0,1229.2,1023.96,195.24,10.0,3382.67
2025-03-19,10,09:15 - 09:30,2646.6,1855.7,1604.4,241.3,10.0,1197.2,995.17,192.03,10.0,3382.53
2025-03-19,10,09:30 - 09:45,2477.9,1892.7,1642.9,239.8,10.0,1228.1,1027.31,190.79,10.0,3320.52
2025-03-19,10,09:45 - 10:00,2284.3,1934.7,1684.5,240.2,10.0,1234.4,1034.5,189.9,10.0,3320.44
2025-03-19,11,10:00 - 10:15,2158.0,1961.3,1711.9,239.4,10.0,1026.3,829.73,186.57,10.0,2979.29
2025-03-19,11,10:15 - 10:30,1940.5,1975.9,1726.4,239.5,10.0,1008.34,812.15,186.19,10.0,3000.26
2025-03-19,11,10:30 - 10:45,2092.5,1931.4,1682.0,239.4,10.0,974.9,779.18,185.72,10.0,3071.24
2025-03-19,11,10:45 - 11:00,1999.9,1938.3,1687.5,240.8,10.0,982.2,785.05,187.15,10.0,3071.24
2025-03-19,12,11:00 - 11:15,1859.4,1940.1,1691.9,238.2,10.0,931.39,736.21,185.18,10.0,3072.15
2025-03-19,12,11:15 - 11:30,1800.8,1941.3,1693.2,238.1,10.0,922.69,728.62,184.07,10.0,3071.09
2025-03-19,12,11:30 - 11:45,1754.1,1937.4,1688.3,239.1,10.0,961.28,765.09,186.19,10.0,3000.16
2025-03-19,12,11:45 - 12:00,1759.3,1931.0,1681.7,239.3,10.0,966.9,770.14,186.76,10.0,2943.18
2025-03-19,13,12:00 - 12:15,1594.6,1941.1,1676.2,238.9,26.0,938.62,727.48,185.14,26.0,2900.11
2025-03-19,13,12:15 - 12:30,1535.2,1937.1,1671.5,239.6,26.0,930.5,718.64,185.86,26.0,2899.11
2025-03-19,13,12:30 - 12:45,1540.2,1936.1,1669.4,240.7,26.0,952.4,739.05,187.35,26.0,2859.13
2025-03-19,13,12:45 - 13:00,1530.2,1935.7,1667.4,242.3,26.0,942.19,727.41,188.78,26.0,2858.12
2025-03-19,14,13:00 - 13:15,1510.1,1923.3,1654.9,242.4,26.0,1072.5,854.13,192.37,26.0,2563.34
2025-03-19,14,13:15 - 13:30,1596.6,1922.5,1652.8,243.7,26.0,1073.08,853.4,193.68,26.0,2404.34
2025-03-19,14,13:30 - 13:45,1714.8,1922.8,1651.8,245.0,26.0,1095.9,874.54,195.36,26.0,2397.36
2025-03-19,14,13:45 - 14:00,1740.9,1923.3,1651.0,246.3,26.0,1072.0,849.76,196.24,26.0,2396.34
2025-03-19,15,14:00 - 14:15,1970.4,1922.0,1648.5,247.5,26.0,1108.5,884.45,198.05,26.0,2397.37
2025-03-19,15,14:15 - 14:30,2206.8,1918.6,1643.8,248.8,26.0,1120.7,895.18,199.52,26.0,2532.38
2025-03-19,15,14:30 - 14:45,2422.6,1904.9,1643.9,250.5,10.5,1050.6,840.61,199.49,10.5,2809.28
2025-03-19,15,14:45 - 15:00,2645.1,1909.9,1648.6,250.8,10.5,1076.09,864.42,201.17,10.5,2810.36
2025-03-19,16,15:00 - 15:15,3159.7,1945.1,1682.3,252.3,10.5,1211.0,995.41,205.09,10.5,2924.51
2025-03-19,16,15:15 - 15:30,3423.3,1953.9,1690.0,253.4,10.5,1202.6,985.34,206.76,10.5,2998.55
2025-03-19,16,15:30 - 15:45,3793.6,1954.4,1689.8,254.1,10.5,1178.6,960.28,207.82,10.5,3098.57
2025-03-19,16,15:45 - 16:00,4292.1,1919.3,1653.9,254.9,10.5,1154.39,936.0,207.89,10.5,3270.52
2025-03-19,17,16:00 - 16:15,4796.1,1880.7,1614.2,256.0,10.5,1130.6,910.4,209.7,10.5,3400.57
2025-03-19,17,16:15 - 16:30,5283.2,1805.5,1538.4,256.6,10.5,963.93,745.24,208.19,10.5,3509.44
2025-03-19,17,16:30 - 16:45,4187.7,1713.3,1443.8,259.0,10.5,946.5,726.94,209.06,10.5,3528.47
2025-03-19,17,16:45 - 17:00,4071.1,1569.9,1300.4,259.0,10.5,881.34,661.2,209.64,10.5,3653.5
2025-03-19,18,17:00 - 17:15,3572.9,1509.5,1233.8,265.2,10.5,968.58,741.57,216.51,10.5,3572.54
2025-03-19,18,17:15 - 17:30,3194.3,1265.3,987.8,267.0,10.5,1072.77,837.39,224.88,10.5,3697.95
2025-03-19,18,17:30 - 17:45,3712.6,1014.5,718.0,270.5,26.0,933.7,676.5,231.2,26.0,3800.38
2025-03-19,18,17:45 - 18:00,3119.9,810.3,492.0,271.3,47.0,810.3,492.0,271.3,47.0,6500.29
2025-03-19,19,18:00 - 18:15,2944.2,1281.8,360.3,863.5,58.0,1018.69,351.0,609.69,58.0,5364.54
2025-03-19,19,18:15 - 18:30,2401.3,708.9,154.3,465.6,89.0,708.9,154.3,465.6,89.0,9000.46
2025-03-19,19,18:30 - 18:45,3161.0,374.6,33.8,314.8,26.0,374.6,33.8,314.8,26.0,10000.0
2025-03-19,19,18:45 - 19:00,3374.7,350.4,9.2,315.2,26.0,350.4,9.2,315.2,26.0,10000.0
2025-03-19,20,19:00 - 19:15,3330.2,433.1,1.2,405.9,26.0,433.09,1.2,405.89,26.0,10000.0
2025-03-19,20,19:15 - 19:30,3433.6,465.4,0.0,439.4,26.0,465.4,0.0,439.4,26.0,10000.0
2025-03-19,20,19:30 - 19:45,3299.0,504.0,0.0,478.0,26.0,504.0,0.0,478.0,26.0,10000.0
2025-03-19,20,19:45 - 20:00,3030.9,516.7,0.0,490.7,26.0,516.7,0.0,490.7,26.0,10000.0
2025-03-19,21,20:00 - 20:15,2503.2,548.1,0.0,522.1,26.0,548.1,0.0,522.1,26.0,10000.0
2025-03-19,21,20:15 - 20:30,2307.3,696.9,0.0,607.9,89.0,633.9,0.0,607.9,26.0,9000.79
2025-03-19,21,20:30 - 20:45,1849.1,813.3,0.0,739.8,73.5,591.3,0.0,580.8,10.5,5660.95
2025-03-19,21,20:45 - 21:00,1801.3,787.8,0.0,745.3,42.5,612.8,0.0,602.3,10.5,5400.89
2025-03-19,22,21:00 - 21:15,1955.6,766.1,0.0,723.6,42.5,611.1,0.0,600.6,10.5,6000.98
2025-03-19,22,21:15 - 21:30,1897.8,763.5,0.0,727.0,36.5,609.5,0.0,599.0,10.5,6000.09
2025-03-19,22,21:30 - 21:45,1836.5,763.6,0.0,727.1,36.5,604.5,0.0,594.0,10.5,5799.99
2025-03-19,22,21:45 - 22:00,1738.6,773.2,0.0,736.7,36.5,607.2,0.0,596.7,10.5,6000.32
2025-03-19,23,22:00 - 22:15,1659.4,692.9,0.0,641.9,51.0,495.2,0.0,469.2,26.0,5799.57
2025-03-19,23,22:15 - 22:30,1814.0,601.8,0.0,550.8,51.0,483.5,0.0,457.5,26.0,5799.78
2025-03-19,23,22:30 - 22:45,1774.5,600.1,0.0,549.1,51.0,447.5,0.0,421.5,26.0,5799.62
2025-03-19,23,22:45 - 23:00,1566.9,610.2,0.0,552.2,58.0,435.1,0.0,409.1,26.0,5799.57
2025-03-19,24,23:00 - 23:15,1561.9,571.1,0.0,545.1,26.0,418.0,0.0,392.0,26.0,5799.49
2025-03-19,24,23:15 - 23:30,1568.5,691.2,0.0,665.2,26.0,395.3,0.0,369.3,26.0,5799.25
2025-03-19,24,23:30 - 23:45,1570.7,696.4,0.0,670.4,26.0,392.4,0.0,366.4,26.0,5799.24
2025-03-19,24,23:45 - 24:00,1543.3,703.0,0.0,677.0,26.0,376.1,0.0,350.1,26.0,5799.2
2025-03-20,1,00:00 - 00:15,1963.2,624.5,0.0,577.5,47.0,543.02,0.0,517.02,26.0,4699.96
2025-03-20,1,00:15 - 00:30,1732.2,625.5,0.0,578.5,47.0,532.92,0.0,506.92,26.0,4699.93
2025-03-20,1,00:30 - 00:45,1857.3,546.6,0.0,499.6,47.0,466.92,0.0,440.92,26.0,4699.99
2025-03-20,1,00:45 - 01:00,2196.4,542.3,0.0,495.3,47.0,411.82,0.0,385.82,26.0,4699.65
2025-03-20,2,01:00 - 01:15,2050.3,602.2,0.0,576.2,26.0,413.64,0.0,387.64,26.0,4699.45
2025-03-20,2,01:15 - 01:30,2274.8,598.2,0.0,572.2,26.0,407.16,0.0,381.16,26.0,4699.42
2025-03-20,2,01:30 - 01:45,1894.2,596.2,0.0,570.2,26.0,451.19,0.0,425.19,26.0,4699.61
2025-03-20,2,01:45 - 02:00,1922.0,595.9,0.0,569.9,26.0,468.53,0.0,442.53,26.0,4699.68
2025-03-20,3,02:00 - 02:15,1616.3,540.7,0.0,514.7,26.0,477.56,0.0,451.56,26.0,4699.77
2025-03-20,3,02:15 - 02:30,1530.0,536.8,0.0,510.8,26.0,461.5,0.0,435.5,26.0,4699.71
2025-03-20,3,02:30 - 02:45,1534.3,518.3,0.0,507.8,10.5,466.53,0.0,456.03,10.5,4699.82
2025-03-20,3,02:45 - 03:00,1539.7,516.3,0.0,505.8,10.5,471.56,0.0,461.06,10.5,4699.85
2025-03-20,4,03:00 - 03:15,1478.2,516.6,0.0,506.1,10.5,468.75,0.0,458.25,10.5,4699.83
2025-03-20,4,03:15 - 03:30,1485.4,497.2,0.0,486.7,10.5,468.25,0.0,457.75,10.5,4699.91
2025-03-20,4,03:30 - 03:45,1476.4,492.0,0.0,481.5,10.5,468.24,0.0,457.74,10.5,4699.93
2025-03-20,4,03:45 - 04:00,1472.6,492.6,0.0,482.1,10.5,468.74,0.0,458.24,10.5,4699.93
2025-03-20,5,04:00 - 04:15,2020.6,497.9,0.0,487.4,10.5,457.76,0.0,447.26,10.5,4699.86
2025-03-20,5,04:15 - 04:30,1979.0,503.9,0.0,493.4,10.5,447.78,0.0,437.28,10.5,4699.79
2025-03-20,5,04:30 - 04:45,2025.6,506.7,0.0,496.2,10.5,438.8,0.0,428.3,10.5,4699.74
2025-03-20,5,04:45 - 05:00,2021.1,540.5,0.0,498.0,42.5,429.32,0.0,418.82,10.5,4699.7
2025-03-20,6,05:00 - 05:15,2190.4,457.5,0.0,415.0,42.5,406.3,0.0,395.8,10.5,5200.83
2025-03-20,6,05:15 - 05:30,2023.7,433.2,0.0,397.9,35.3,416.5,0.0,390.7,25.8,5599.62
2025-03-20,6,05:30 - 05:45,2068.1,446.8,0.0,395.2,51.6,414.0,0.0,388.0,26.0,5600.06
2025-03-20,6,05:45 - 06:00,2154.6,481.8,0.0,405.4,76.4,410.2,0.0,384.2,26.0,5600.24
2025-03-20,7,06:00 - 06:15,2451.5,489.0,0.1,412.5,76.4,424.6,0.1,398.5,26.0,6000.6
2025-03-20,7,06:15 - 06:30,2127.4,473.5,0.3,396.8,76.4,423.1,0.3,396.8,26.0,6000.54
2025-03-20,7,06:30 - 06:45,2399.9,441.4,2.8,362.2,76.4,391.0,2.8,362.2,26.0,6000.37
2025-03-20,7,06:45 - 07:00,2917.8,447.4,10.0,361.0,76.4,396.99,10.0,360.99,26.0,6000.32
2025-03-20,8,07:00 - 07:15,2933.8,404.0,47.0,302.2,54.8,392.5,42.7,295.0,54.8,5660.8
2025-03-20,8,07:15 - 07:30,2664.4,623.8,182.3,386.7,54.8,566.1,162.0,378.1,26.0,4530.59
2025-03-20,8,07:30 - 07:45,2286.7,895.1,483.0,367.2,44.9,844.9,443.9,356.1,44.9,4300.15
2025-03-20,8,07:45 - 08:00,1960.7,1387.7,968.3,372.4,47.0,1249.09,902.7,320.39,26.0,3999.08
2025-03-20,9,08:00 - 08:15,2369.2,1891.6,1486.6,362.2,42.8,1317.4,1032.34,259.06,26.0,3206.69
2025-03-20,9,08:15 - 08:30,1781.4,2241.3,1903.8,294.7,42.8,1268.9,1031.61,211.29,26.0,3178.5
2025-03-20,9,08:30 - 08:45,2481.8,2575.4,2277.5,270.6,27.3,1325.29,1106.02,208.77,10.5,3050.43
2025-03-20,9,08:45 - 09:00,1965.8,2895.3,2597.8,270.2,27.3,1313.8,1098.2,205.1,10.5,3000.34
2025-03-20,10,09:00 - 09:15,3011.5,3064.9,2772.1,267.6,25.2,1250.2,1039.04,200.66,10.5,3079.29
2025-03-20,10,09:15 - 09:30,2766.4,3289.4,3011.3,267.6,10.5,1255.1,1045.18,199.42,10.5,3070.25
2025-03-20,10,09:30 - 09:45,2578.0,3347.6,3070.4,266.7,10.5,1277.2,1067.85,198.85,10.5,3048.26
2025-03-20,10,09:45 - 10:00,2352.7,3426.1,3148.7,266.9,10.5,1249.9,1041.08,198.32,10.5,3025.24
2025-03-20,11,10:00 - 10:15,2227.3,3498.3,3222.2,265.6,10.5,1073.25,868.74,194.01,10.5,2940.16
2025-03-20,11,10:15 - 10:30,1987.7,3552.8,3276.5,265.8,10.5,1066.49,862.32,193.67,10.5,2979.14
2025-03-20,11,10:30 - 10:45,2116.0,3476.1,3199.5,266.1,10.5,1017.6,813.96,193.14,10.5,3024.12
2025-03-20,11,10:45 - 11:00,2027.6,3492.9,3216.3,266.1,10.5,1049.4,845.49,193.41,10.5,2998.13
2025-03-20,12,11:00 - 11:15,1925.2,3507.9,3234.1,263.3,10.5,1012.4,810.02,191.88,10.5,2940.11
2025-03-20,12,11:15 - 11:30,1866.6,3526.3,3252.6,263.2,10.5,1015.78,813.81,191.47,10.5,2899.1
2025-03-20,12,11:30 - 11:45,1775.8,3534.7,3260.4,263.8,10.5,1025.2,822.41,192.29,10.5,2899.11
2025-03-20,12,11:45 - 12:00,1717.4,3541.9,3265.8,265.6,10.5,1016.7,813.0,193.2,10.5,2898.08
2025-03-20,13,12:00 - 12:15,1597.1,3509.5,3226.3,257.2,26.0,972.48,762.89,183.59,26.0,2833.05
2025-03-20,13,12:15 - 12:30,1538.8,3513.2,3228.7,258.5,26.0,986.0,772.81,187.19,26.0,2749.11
2025-03-20,13,12:30 - 12:45,1585.9,3518.9,3231.0,261.9,26.0,1032.49,815.24,191.25,26.0,2689.13
2025-03-20,13,12:45 - 13:00,1530.2,3527.6,3237.6,264.0,26.0,1026.8,807.58,193.22,26.0,2649.13
2025-03-20,14,13:00 - 13:15,1407.9,3531.4,3239.5,265.9,26.0,1069.1,847.77,195.33,26.0,2562.13
2025-03-20,14,13:15 - 13:30,1402.3,3535.5,3241.3,268.2,26.0,1084.6,860.74,197.86,26.0,2403.14
2025-03-20,14,13:30 - 13:45,1591.9,3535.5,3241.1,268.4,26.0,1078.8,853.55,199.25,26.0,2396.17
